
# Surface 0 of 1 surfaces

# Curve title: "'$cloud'"

# IsoCurve 0, 50 points
# x y z type
 430.347  991.306  14.8629 i
 430.347  1023.04  13.4568 i
 430.347  1054.78  13.1101 i
 430.347  1086.51  12.9156 i
 430.347  1118.24  12.8452 i
 430.347  1149.98  12.7413 i
 430.347  1181.71  10.8336 i
 430.347  1213.45  12.502 i
 430.347  1245.18  12.2596 i
 430.347  1276.92  13.7671 i
 430.347  1308.65  11.3662 i
 430.347  1340.39  9.87906 i
 430.347  1372.12  10.6192 i
 430.347  1403.86  11.2454 i
 430.347  1435.59  8.4665 i
 430.347  1467.33  9.25269 i
 430.347  1499.06  14.0698 i
 430.347  1530.8  14.5475 i
 430.347  1562.53  16.0245 i
 430.347  1594.27  17.1284 i
 430.347  1626  17.8922 i

# IsoCurve 17, 50 points
# x y z type
 417.306  71  13.799 i
 417.306  102.735  13.9634 i
 417.306  134.469  14.0628 i
 417.306  166.204  14.0953 i
 417.306  197.939  14.1082 i
 417.306  229.673  14.1146 i
 417.306  261.408  14.1187 i
 417.306  293.143  14.1223 i
 417.306  324.878  14.1261 i
 417.306  356.612  14.1308 i
 417.306  388.347  14.1367 i
 417.306  420.082  14.1443 i
 417.306  451.816  14.154 i
 417.306  483.551  14.1663 i
 417.306  515.286  14.1818 i
 417.306  547.02  14.2013 i
 417.306  578.755  14.2257 i
 417.306  610.49  14.2559 i
 417.306  642.224  14.2935 i
 417.306  673.959  14.3401 i
 417.306  705.694  14.3978 i
 417.306  737.429  14.4692 i
 417.306  769.163  14.558 i
 417.306  800.898  14.6684 i
 417.306  832.633  14.8066 i
 417.306  864.367  14.9814 i
 417.306  896.102  15.2068 i
 417.306  927.837  15.5254 i
 417.306  959.571  16.4752 i
 417.306  991.306  14.7211 i
 417.306  1023.04  13.757 i
 417.306  1054.78  11.8435 i
 417.306  1086.51  13.109 i
 417.306  1118.24  13.4355 i
 417.306  1149.98  13.1075 i
 417.306  1181.71  14.8786 i
 417.306  1213.45  9.91868 i
 417.306  1245.18  12.6769 i
 417.306  1276.92  9.77308 i
 417.306  1308.65  8.20228 i
 417.306  1340.39  7.29535 i
 417.306  1372.12  10.2454 i
 417.306  1403.86  7.30429 i
 417.306  1435.59  9.62448 i
 417.306  1467.33  12.4975 i
 417.306  1499.06  15.2208 i
 417.306  1530.8  13.6622 i
 417.306  1562.53  15.8505 i
 417.306  1594.27  16.9689 i
 417.306  1626  18.1437 i

# IsoCurve 18, 50 points
# x y z type
 404.265  71  13.315 i
 404.265  102.735  13.8834 i
 404.265  134.469  14.048 i
 404.265  166.204  14.0874 i
 404.265  197.939  14.1012 i
 404.265  229.673  14.1075 i
 404.265  261.408  14.1112 i
 404.265  293.143  14.1142 i
 404.265  324.878  14.1173 i
 404.265  356.612  14.1213 i
 404.265  388.347  14.1264 i
 404.265  420.082  14.133 i
 404.265  451.816  14.1417 i
 404.265  483.551  14.1529 i
 404.265  515.286  14.1671 i
 404.265  547.02  14.1852 i
 404.265  578.755  14.2079 i
 404.265  610.49  14.2364 i
 404.265  642.224  14.272 i
 404.265  673.959  14.3164 i
 404.265  705.694  14.3717 i
 404.265  737.429  14.4407 i
 404.265  769.163  14.5268 i
 404.265  800.898  14.6346 i
 404.265  832.633  14.7701 i
 404.265  864.367  14.9416 i
 404.265  896.102  15.1577 i
 404.265  927.837  15.4108 i
 404.265  959.571  16.4566 i
 404.265  991.306  14.8471 i
 404.265  1023.04  12.2783 i
 404.265  1054.78  13.3587 i
 404.265  1086.51  13.4933 i
 404.265  1118.24  16.0061 i
 404.265  1149.98  15.8317 i
 404.265  1181.71  13.0939 i
 404.265  1213.45  13.5691 i
 404.265  1245.18  10.5221 i
 404.265  1276.92  6.94119 i
 404.265  1308.65  8.75798 i
 404.265  1340.39  7.1678 i
 404.265  1372.12  8.87151 i
 404.265  1403.86  8.74457 i
 404.265  1435.59  12.0765 i
 404.265  1467.33  14.236 i
 404.265  1499.06  16.0693 i
 404.265  1530.8  1.1329 i
 404.265  1562.53  14.8644 i
 404.265  1594.27  16.3008 i
 404.265  1626  18.4269 i

# IsoCurve 19, 50 points
# x y z type
 391.224  71  11.2355 i
 391.224  102.735  13.809 i
 391.224  134.469  14.0369 i
 391.224  166.204  14.0804 i
 391.224  197.939  14.0945 i
 391.224  229.673  14.1004 i
 391.224  261.408  14.1036 i
 391.224  293.143  14.106 i
 391.224  324.878  14.1085 i
 391.224  356.612  14.1116 i
 391.224  388.347  14.1158 i
 391.224  420.082  14.1215 i
 391.224  451.816  14.1291 i
 391.224  483.551  14.139 i
 391.224  515.286  14.1519 i
 391.224  547.02  14.1684 i
 391.224  578.755  14.1894 i
 391.224  610.49  14.216 i
 391.224  642.224  14.2495 i
 391.224  673.959  14.2915 i
 391.224  705.694  14.3443 i
 391.224  737.429  14.4104 i
 391.224  769.163  14.4936 i
 391.224  800.898  14.5986 i
 391.224  832.633  14.7314 i
 391.224  864.367  14.8997 i
 391.224  896.102  15.1096 i
 391.224  927.837  14.9176 i
 391.224  959.571  16.1685 i
 391.224  991.306  14.7294 i
 391.224  1023.04  14.5849 i
 391.224  1054.78  14.1971 i
 391.224  1086.51  14.1635 i
 391.224  1118.24  16.134 i
 391.224  1149.98  11.1386 i
 391.224  1181.71  10.3822 i
 391.224  1213.45  7.31532 i
 391.224  1245.18  9.52005 i
 391.224  1276.92  8.67674 i
 391.224  1308.65  8.7591 i
 391.224  1340.39  8.99092 i
 391.224  1372.12  8.26104 i
 391.224  1403.86  11.6243 i
 391.224  1435.59  13.3737 i
 391.224  1467.33  15.2384 i
 391.224  1499.06  17.0596 i
 391.224  1530.8  15.7162 i
 391.224  1562.53  12.5263 i
 391.224  1594.27  14.6593 i
 391.224  1626  18.8279 i

# IsoCurve 20, 50 points
# x y z type
 378.184  71  11.3991 i
 378.184  102.735  13.8071 i
 378.184  134.469  14.0317 i
 378.184  166.204  14.0745 i
 378.184  197.939  14.088 i
 378.184  229.673  14.0934 i
 378.184  261.408  14.096 i
 378.184  293.143  14.0977 i
 378.184  324.878  14.0995 i
 378.184  356.612  14.1018 i
 378.184  388.347  14.1051 i
 378.184  420.082  14.1097 i
 378.184  451.816  14.1162 i
 378.184  483.551  14.1248 i
 378.184  515.286  14.1362 i
 378.184  547.02  14.1511 i
 378.184  578.755  14.1703 i
 378.184  610.49  14.1948 i
 378.184  642.224  14.2259 i
 378.184  673.959  14.2654 i
 378.184  705.694  14.3153 i
 378.184  737.429  14.3784 i
 378.184  769.163  14.4584 i
 378.184  800.898  14.5601 i
 378.184  832.633  14.69 i
 378.184  864.367  14.8544 i
 378.184  896.102  15.0603 i
 378.184  927.837  15.196 i
 378.184  959.571  15.9376 i
 378.184  991.306  15.0479 i
 378.184  1023.04  15.3301 i
 378.184  1054.78  14.6267 i
 378.184  1086.51  13.7929 i
 378.184  1118.24  13.5911 i
 378.184  1149.98  10.6465 i
 378.184  1181.71  7.60427 i
 378.184  1213.45  9.18059 i
 378.184  1245.18  9.79739 i
 378.184  1276.92  8.86532 i
 378.184  1308.65  8.04704 i
 378.184  1340.39  9.93799 i
 378.184  1372.12  9.83455 i
 378.184  1403.86  12.6841 i
 378.184  1435.59  14.274 i
 378.184  1467.33  16.0168 i
 378.184  1499.06  18.1129 i
 378.184  1530.8  21.4932 i
 378.184  1562.53  10.0659 i
 378.184  1594.27  12.5638 i
 378.184  1626  19.5245 i

# IsoCurve 21, 50 points
# x y z type
 365.143  71  13.347 i
 365.143  102.735  13.8743 i
 365.143  134.469  14.0324 i
 365.143  166.204  14.0698 i
 365.143  197.939  14.0819 i
 365.143  229.673  14.0865 i
 365.143  261.408  14.0884 i
 365.143  293.143  14.0894 i
 365.143  324.878  14.0903 i
 365.143  356.612  14.0918 i
 365.143  388.347  14.0942 i
 365.143  420.082  14.0978 i
 365.143  451.816  14.103 i
 365.143  483.551  14.1103 i
 365.143  515.286  14.1201 i
 365.143  547.02  14.1333 i
 365.143  578.755  14.1505 i
 365.143  610.49  14.1727 i
 365.143  642.224  14.2014 i
 365.143  673.959  14.238 i
 365.143  705.694  14.2848 i
 365.143  737.429  14.3446 i
 365.143  769.163  14.421 i
 365.143  800.898  14.5191 i
 365.143  832.633  14.6456 i
 365.143  864.367  14.8051 i
 365.143  896.102  14.9623 i
 365.143  927.837  15.0768 i
 365.143  959.571  16.1931 i
 365.143  991.306  15.1674 i
 365.143  1023.04  14.2718 i
 365.143  1054.78  17.5206 i
 365.143  1086.51  12.1407 i
 365.143  1118.24  3.38806 i
 365.143  1149.98  9.09835 i
 365.143  1181.71  9.45387 i
 365.143  1213.45  10.6173 i
 365.143  1245.18  9.11287 i
 365.143  1276.92  7.26122 i
 365.143  1308.65  8.87715 i
 365.143  1340.39  8.73621 i
 365.143  1372.12  11.5434 i
 365.143  1403.86  13.5313 i
 365.143  1435.59  14.9995 i
 365.143  1467.33  16.6756 i
 365.143  1499.06  19.0236 i
 365.143  1530.8  23.3436 i
 365.143  1562.53  32.1232 i
 365.143  1594.27  11.435 i
 365.143  1626  20.7433 i

# IsoCurve 22, 50 points
# x y z type
 352.102  71  13.7915 i
 352.102  102.735  13.9434 i
 352.102  134.469  14.0365 i
 352.102  166.204  14.0659 i
 352.102  197.939  14.076 i
 352.102  229.673  14.0796 i
 352.102  261.408  14.0807 i
 352.102  293.143  14.081 i
 352.102  324.878  14.0812 i
 352.102  356.612  14.0817 i
 352.102  388.347  14.0831 i
 352.102  420.082  14.0856 i
 352.102  451.816  14.0895 i
 352.102  483.551  14.0954 i
 352.102  515.286  14.1036 i
 352.102  547.02  14.1149 i
 352.102  578.755  14.13 i
 352.102  610.49  14.1499 i
 352.102  642.224  14.1759 i
 352.102  673.959  14.2095 i
 352.102  705.694  14.2529 i
 352.102  737.429  14.309 i
 352.102  769.163  14.3814 i
 352.102  800.898  14.4753 i
 352.102  832.633  14.5977 i
 352.102  864.367  14.754 i
 352.102  896.102  14.5779 i
 352.102  927.837  15.127 i
 352.102  959.571  16.6537 i
 352.102  991.306  14.9834 i
 352.102  1023.04  14.2154 i
 352.102  1054.78  16.1417 i
 352.102  1086.51  7.05204 i
 352.102  1118.24  8.86162 i
 352.102  1149.98  10.5845 i
 352.102  1181.71  10.9849 i
 352.102  1213.45  10.8193 i
 352.102  1245.18  9.26343 i
 352.102  1276.92  6.22735 i
 352.102  1308.65  8.12727 i
 352.102  1340.39  11.1016 i
 352.102  1372.12  12.8886 i
 352.102  1403.86  14.3207 i
 352.102  1435.59  15.6487 i
 352.102  1467.33  17.2341 i
 352.102  1499.06  19.6823 i
 352.102  1530.8  24.3263 i
 352.102  1562.53  32.9593 i
 352.102  1594.27  19.9036 i
 352.102  1626  22.2295 i

# IsoCurve 23, 50 points
# x y z type
 339.061  71  13.9341 i
 339.061  102.735  13.9896 i
 339.061  134.469  14.0413 i
 339.061  166.204  14.0626 i
 339.061  197.939  14.0704 i
 339.061  229.673  14.0728 i
 339.061  261.408  14.0731 i
 339.061  293.143  14.0725 i
 339.061  324.878  14.0719 i
 339.061  356.612  14.0715 i
 339.061  388.347  14.0719 i
 339.061  420.082  14.0732 i
 339.061  451.816  14.0758 i
 339.061  483.551  14.0802 i
 339.061  515.286  14.0868 i
 339.061  547.02  14.0961 i
 339.061  578.755  14.109 i
 339.061  610.49  14.1264 i
 339.061  642.224  14.1494 i
 339.061  673.959  14.1798 i
 339.061  705.694  14.2196 i
 339.061  737.429  14.2715 i
 339.061  769.163  14.3394 i
 339.061  800.898  14.4284 i
 339.061  832.633  14.5461 i
 339.061  864.367  14.7016 i
 339.061  896.102  14.9123 i
 339.061  927.837  15.2454 i
 339.061  959.571  16.7424 i
 339.061  991.306  14.907 i
 339.061  1023.04  13.6291 i
 339.061  1054.78  9.16971 i
 339.061  1086.51  10.9244 i
 339.061  1118.24  10.5006 i
 339.061  1149.98  11.4758 i
 339.061  1181.71  11.3822 i
 339.061  1213.45  10.1483 i
 339.061  1245.18  9.50935 i
 339.061  1276.92  5.93974 i
 339.061  1308.65  10.3126 i
 339.061  1340.39  12.6588 i
 339.061  1372.12  13.9582 i
 339.061  1403.86  15.0813 i
 339.061  1435.59  16.2703 i
 339.061  1467.33  17.6831 i
 339.061  1499.06  20.0218 i
 339.061  1530.8  24.3993 i
 339.061  1562.53  32.1259 i
 339.061  1594.27  21.0669 i
 339.061  1626  23.4101 i

# IsoCurve 24, 50 points
# x y z type
 326.02  71  13.9936 i
 326.02  102.735  14.0167 i
 326.02  134.469  14.0451 i
 326.02  166.204  14.0594 i
 326.02  197.939  14.0648 i
 326.02  229.673  14.0661 i
 326.02  261.408  14.0655 i
 326.02  293.143  14.0641 i
 326.02  324.878  14.0626 i
 326.02  356.612  14.0613 i
 326.02  388.347  14.0606 i
 326.02  420.082  14.0607 i
 326.02  451.816  14.062 i
 326.02  483.551  14.0648 i
 326.02  515.286  14.0696 i
 326.02  547.02  14.0769 i
 326.02  578.755  14.0875 i
 326.02  610.49  14.1022 i
 326.02  642.224  14.1222 i
 326.02  673.959  14.149 i
 326.02  705.694  14.1848 i
 326.02  737.429  14.2322 i
 326.02  769.163  14.2951 i
 326.02  800.898  14.3786 i
 326.02  832.633  14.4902 i
 326.02  864.367  14.6423 i
 326.02  896.102  14.8664 i
 326.02  927.837  15.242 i
 326.02  959.571  16.222 i
 326.02  991.306  13.8652 i
 326.02  1023.04  11.254 i
 326.02  1054.78  5.26042 i
 326.02  1086.51  10.4239 i
 326.02  1118.24  11.401 i
 326.02  1149.98  11.7733 i
 326.02  1181.71  11.3144 i
 326.02  1213.45  9.67216 i
 326.02  1245.18  9.23768 i
 326.02  1276.92  6.70618 i
 326.02  1308.65  11.8513 i
 326.02  1340.39  13.8819 i
 326.02  1372.12  14.9738 i
 326.02  1403.86  15.802 i
 326.02  1435.59  16.901 i
 326.02  1467.33  17.9809 i
 326.02  1499.06  19.8141 i
 326.02  1530.8  24.2473 i
 326.02  1562.53  29.4525 i
 326.02  1594.27  28.6445 i
 326.02  1626  24.857 i

# IsoCurve 25, 50 points
# x y z type
 312.98  71  14.0221 i
 312.98  102.735  14.032 i
 312.98  134.469  14.0473 i
 312.98  166.204  14.0561 i
 312.98  197.939  14.0593 i
 312.98  229.673  14.0594 i
 312.98  261.408  14.0578 i
 312.98  293.143  14.0556 i
 312.98  324.878  14.0532 i
 312.98  356.612  14.0509 i
 312.98  388.347  14.0491 i
 312.98  420.082  14.048 i
 312.98  451.816  14.0479 i
 312.98  483.551  14.0491 i
 312.98  515.286  14.0521 i
 312.98  547.02  14.0573 i
 312.98  578.755  14.0654 i
 312.98  610.49  14.0773 i
 312.98  642.224  14.0941 i
 312.98  673.959  14.1172 i
 312.98  705.694  14.1487 i
 312.98  737.429  14.1912 i
 312.98  769.163  14.2485 i
 312.98  800.898  14.3256 i
 312.98  832.633  14.4299 i
 312.98  864.367  14.5738 i
 312.98  896.102  14.7875 i
 312.98  927.837  15.1428 i
 312.98  959.571  16.3842 i
 312.98  991.306  13.4965 i
 312.98  1023.04  11.2715 i
 312.98  1054.78  9.46574 i
 312.98  1086.51  11.5127 i
 312.98  1118.24  11.9451 i
 312.98  1149.98  11.7314 i
 312.98  1181.71  10.772 i
 312.98  1213.45  9.82037 i
 312.98  1245.18  7.74778 i
 312.98  1276.92  10.2114 i
 312.98  1308.65  13.3196 i
 312.98  1340.39  15.2484 i
 312.98  1372.12  16.0672 i
 312.98  1403.86  16.3012 i
 312.98  1435.59  17.5865 i
 312.98  1467.33  17.9608 i
 312.98  1499.06  17.1064 i
 312.98  1530.8  23.9776 i
 312.98  1562.53  25.651 i
 312.98  1594.27  30.2774 i
 312.98  1626  26.0994 i

# IsoCurve 26, 50 points
# x y z type
 299.939  71  14.0368 i
 299.939  102.735  14.0403 i
 299.939  134.469  14.0479 i
 299.939  166.204  14.0527 i
 299.939  197.939  14.0538 i
 299.939  229.673  14.0527 i
 299.939  261.408  14.0502 i
 299.939  293.143  14.0471 i
 299.939  324.878  14.0438 i
 299.939  356.612  14.0406 i
 299.939  388.347  14.0376 i
 299.939  420.082  14.0353 i
 299.939  451.816  14.0337 i
 299.939  483.551  14.0333 i
 299.939  515.286  14.0344 i
 299.939  547.02  14.0374 i
 299.939  578.755  14.043 i
 299.939  610.49  14.0519 i
 299.939  642.224  14.0652 i
 299.939  673.959  14.0844 i
 299.939  705.694  14.1113 i
 299.939  737.429  14.1485 i
 299.939  769.163  14.1997 i
 299.939  800.898  14.2696 i
 299.939  832.633  14.3653 i
 299.939  864.367  14.4969 i
 299.939  896.102  14.6892 i
 299.939  927.837  15.0114 i
 299.939  959.571  16.3702 i
 299.939  991.306  13.7266 i
 299.939  1023.04  7.7396 i
 299.939  1054.78  11.2423 i
 299.939  1086.51  12.04 i
 299.939  1118.24  11.9934 i
 299.939  1149.98  11.1731 i
 299.939  1181.71  8.14157 i
 299.939  1213.45  8.69281 i
 299.939  1245.18  8.77848 i
 299.939  1276.92  11.8253 i
 299.939  1308.65  13.5018 i
 299.939  1340.39  17.0387 i
 299.939  1372.12  17.5438 i
 299.939  1403.86  15.7738 i
 299.939  1435.59  18.9499 i
 299.939  1467.33  18.1121 i
 299.939  1499.06  11.7007 i
 299.939  1530.8  23.7527 i
 299.939  1562.53  26.5124 i
 299.939  1594.27  33.662 i
 299.939  1626  26.7907 i

# IsoCurve 27, 50 points
# x y z type
 286.898  71  14.0442 i
 286.898  102.735  14.0443 i
 286.898  134.469  14.0472 i
 286.898  166.204  14.0489 i
 286.898  197.939  14.0483 i
 286.898  229.673  14.046 i
 286.898  261.408  14.0426 i
 286.898  293.143  14.0386 i
 286.898  324.878  14.0344 i
 286.898  356.612  14.0301 i
 286.898  388.347  14.0261 i
 286.898  420.082  14.0225 i
 286.898  451.816  14.0194 i
 286.898  483.551  14.0173 i
 286.898  515.286  14.0165 i
 286.898  547.02  14.0172 i
 286.898  578.755  14.0202 i
 286.898  610.49  14.026 i
 286.898  642.224  14.0358 i
 286.898  673.959  14.0507 i
 286.898  705.694  14.0727 i
 286.898  737.429  14.1042 i
 286.898  769.163  14.1487 i
 286.898  800.898  14.2109 i
 286.898  832.633  14.2968 i
 286.898  864.367  14.4129 i
 286.898  896.102  14.5681 i
 286.898  927.837  14.8567 i
 286.898  959.571  15.429 i
 286.898  991.306  13.1393 i
 286.898  1023.04  5.8172 i
 286.898  1054.78  12.0337 i
 286.898  1086.51  12.2394 i
 286.898  1118.24  11.8325 i
 286.898  1149.98  9.08697 i
 286.898  1181.71  10.1965 i
 286.898  1213.45  7.81767 i
 286.898  1245.18  7.75321 i
 286.898  1276.92  11.5854 i
 286.898  1308.65  14.2173 i
 286.898  1340.39  19.6836 i
 286.898  1372.12  23.1992 i
 286.898  1403.86  10.7648 i
 286.898  1435.59  22.6923 i
 286.898  1467.33  20.7726 i
 286.898  1499.06  20.0771 i
 286.898  1530.8  23.7569 i
 286.898  1562.53  27.8081 i
 286.898  1594.27  31.95 i
 286.898  1626  27.313 i

# IsoCurve 28, 50 points
# x y z type
 273.857  71  14.0477 i
 273.857  102.735  14.0456 i
 273.857  134.469  14.0455 i
 273.857  166.204  14.0448 i
 273.857  197.939  14.0427 i
 273.857  229.673  14.0393 i
 273.857  261.408  14.035 i
 273.857  293.143  14.0302 i
 273.857  324.878  14.025 i
 273.857  356.612  14.0197 i
 273.857  388.347  14.0145 i
 273.857  420.082  14.0096 i
 273.857  451.816  14.0051 i
 273.857  483.551  14.0013 i
 273.857  515.286  13.9984 i
 273.857  547.02  13.9968 i
 273.857  578.755  13.997 i
 273.857  610.49  13.9997 i
 273.857  642.224  14.0057 i
 273.857  673.959  14.0162 i
 273.857  705.694  14.033 i
 273.857  737.429  14.0585 i
 273.857  769.163  14.0958 i
 273.857  800.898  14.1495 i
 273.857  832.633  14.2251 i
 273.857  864.367  14.3246 i
 273.857  896.102  14.3665 i
 273.857  927.837  14.6315 i
 273.857  959.571  15.4772 i
 273.857  991.306  9.87994 i
 273.857  1023.04  11.2745 i
 273.857  1054.78  12.3665 i
 273.857  1086.51  12.257 i
 273.857  1118.24  11.4132 i
 273.857  1149.98  9.59608 i
 273.857  1181.71  7.95785 i
 273.857  1213.45  6.23535 i
 273.857  1245.18  12.4778 i
 273.857  1276.92  18.4032 i
 273.857  1308.65  27.6377 i
 273.857  1340.39  26.227 i
 273.857  1372.12  28.7597 i
 273.857  1403.86  28.8903 i
 273.857  1435.59  22.8548 i
 273.857  1467.33  20.8394 i
 273.857  1499.06  22.0797 i
 273.857  1530.8  24.1367 i
 273.857  1562.53  26.5883 i
 273.857  1594.27  28.9665 i
 273.857  1626  33.1178 i

# IsoCurve 29, 50 points
# x y z type
 260.816  71  14.0487 i
 260.816  102.735  14.0452 i
 260.816  134.469  14.043 i
 260.816  166.204  14.0405 i
 260.816  197.939  14.0371 i
 260.816  229.673  14.0327 i
 260.816  261.408  14.0275 i
 260.816  293.143  14.0217 i
 260.816  324.878  14.0156 i
 260.816  356.612  14.0093 i
 260.816  388.347  14.003 i
 260.816  420.082  13.9967 i
 260.816  451.816  13.9907 i
 260.816  483.551  13.9851 i
 260.816  515.286  13.9802 i
 260.816  547.02  13.9763 i
 260.816  578.755  13.9737 i
 260.816  610.49  13.9731 i
 260.816  642.224  13.9752 i
 260.816  673.959  13.9811 i
 260.816  705.694  13.9924 i
 260.816  737.429  14.0114 i
 260.816  769.163  14.0411 i
 260.816  800.898  14.0858 i
 260.816  832.633  14.1508 i
 260.816  864.367  14.2363 i
 260.816  896.102  13.8703 i
 260.816  927.837  14.511 i
 260.816  959.571  15.2821 i
 260.816  991.306  13.1918 i
 260.816  1023.04  11.7617 i
 260.816  1054.78  12.4875 i
 260.816  1086.51  12.1222 i
 260.816  1118.24  10.642 i
 260.816  1149.98  7.81869 i
 260.816  1181.71  7.20532 i
 260.816  1213.45  9.76138 i
 260.816  1245.18  21.2222 i
 260.816  1276.92  32.17 i
 260.816  1308.65  26.5505 i
 260.816  1340.39  21.843 i
 260.816  1372.12  23.0888 i
 260.816  1403.86  25.5126 i
 260.816  1435.59  22.9637 i
 260.816  1467.33  21.1956 i
 260.816  1499.06  23.2987 i
 260.816  1530.8  24.7697 i
 260.816  1562.53  24.6855 i
 260.816  1594.27  28.0572 i
 260.816  1626  26.1767 i

# IsoCurve 30, 50 points
# x y z type
 247.776  71  14.0482 i
 247.776  102.735  14.0436 i
 247.776  134.469  14.0399 i
 247.776  166.204  14.036 i
 247.776  197.939  14.0314 i
 247.776  229.673  14.026 i
 247.776  261.408  14.02 i
 247.776  293.143  14.0133 i
 247.776  324.878  14.0063 i
 247.776  356.612  13.999 i
 247.776  388.347  13.9914 i
 247.776  420.082  13.9839 i
 247.776  451.816  13.9763 i
 247.776  483.551  13.969 i
 247.776  515.286  13.962 i
 247.776  547.02  13.9556 i
 247.776  578.755  13.9502 i
 247.776  610.49  13.9462 i
 247.776  642.224  13.9443 i
 247.776  673.959  13.9454 i
 247.776  705.694  13.951 i
 247.776  737.429  13.9631 i
 247.776  769.163  13.9847 i
 247.776  800.898  14.0199 i
 247.776  832.633  14.0742 i
 247.776  864.367  14.1504 i
 247.776  896.102  14.2075 i
 247.776  927.837  13.7686 i
 247.776  959.571  15.809 i
 247.776  991.306  13.1093 i
 247.776  1023.04  12.459 i
 247.776  1054.78  12.4464 i
 247.776  1086.51  11.759 i
 247.776  1118.24  10.3168 i
 247.776  1149.98  7.3903 i
 247.776  1181.71  10.0719 i
 247.776  1213.45  21.4103 i
 247.776  1245.18  22.322 i
 247.776  1276.92  27.8905 i
 247.776  1308.65  24.1877 i
 247.776  1340.39  22.7884 i
 247.776  1372.12  25.0646 i
 247.776  1403.86  25.9987 i
 247.776  1435.59  33.1191 i
 247.776  1467.33  21.6773 i
 247.776  1499.06  27.0912 i
 247.776  1530.8  28.3572 i
 247.776  1562.53  25.8557 i
 247.776  1594.27  28.8776 i
 247.776  1626  24.7421 i

# IsoCurve 31, 50 points
# x y z type
 234.735  71  14.0467 i
 234.735  102.735  14.0412 i
 234.735  134.469  14.0363 i
 234.735  166.204  14.0313 i
 234.735  197.939  14.0257 i
 234.735  229.673  14.0194 i
 234.735  261.408  14.0125 i
 234.735  293.143  14.005 i
 234.735  324.878  13.997 i
 234.735  356.612  13.9887 i
 234.735  388.347  13.98 i
 234.735  420.082  13.9711 i
 234.735  451.816  13.962 i
 234.735  483.551  13.9529 i
 234.735  515.286  13.9438 i
 234.735  547.02  13.935 i
 234.735  578.755  13.9266 i
 234.735  610.49  13.9192 i
 234.735  642.224  13.9132 i
 234.735  673.959  13.9093 i
 234.735  705.694  13.909 i
 234.735  737.429  13.9139 i
 234.735  769.163  13.9269 i
 234.735  800.898  13.9521 i
 234.735  832.633  13.9953 i
 234.735  864.367  14.0636 i
 234.735  896.102  14.1643 i
 234.735  927.837  14.3304 i
 234.735  959.571  14.7162 i
 234.735  991.306  13.5971 i
 234.735  1023.04  12.7954 i
 234.735  1054.78  12.2409 i
 234.735  1086.51  8.52105 i
 234.735  1118.24  10.6007 i
 234.735  1149.98  7.98155 i
 234.735  1181.71  25.3878 i
 234.735  1213.45  20.5738 i
 234.735  1245.18  23.1969 i
 234.735  1276.92  26.7501 i
 234.735  1308.65  25.9667 i
 234.735  1340.39  24.034 i
 234.735  1372.12  29.4581 i
 234.735  1403.86  28.7217 i
 234.735  1435.59  23.9876 i
 234.735  1467.33  22.0683 i
 234.735  1499.06  26.3109 i
 234.735  1530.8  26.8954 i
 234.735  1562.53  24.5197 i
 234.735  1594.27  25.437 i
 234.735  1626  23.6542 i

# IsoCurve 32, 50 points
# x y z type
 221.694  71  14.0446 i
 221.694  102.735  14.0384 i
 221.694  134.469  14.0325 i
 221.694  166.204  14.0265 i
 221.694  197.939  14.02 i
 221.694  229.673  14.0129 i
 221.694  261.408  14.0051 i
 221.694  293.143  13.9967 i
 221.694  324.878  13.9878 i
 221.694  356.612  13.9784 i
 221.694  388.347  13.9686 i
 221.694  420.082  13.9584 i
 221.694  451.816  13.9478 i
 221.694  483.551  13.9368 i
 221.694  515.286  13.9257 i
 221.694  547.02  13.9144 i
 221.694  578.755  13.9031 i
 221.694  610.49  13.8921 i
 221.694  642.224  13.8819 i
 221.694  673.959  13.873 i
 221.694  705.694  13.8665 i
 221.694  737.429  13.864 i
 221.694  769.163  13.8679 i
 221.694  800.898  13.8824 i
 221.694  832.633  13.9138 i
 221.694  864.367  13.9727 i
 221.694  896.102  14.0796 i
 221.694  927.837  14.2847 i
 221.694  959.571  14.6142 i
 221.694  991.306  13.8391 i
 221.694  1023.04  12.8354 i
 221.694  1054.78  11.8194 i
 221.694  1086.51  10.5042 i
 221.694  1118.24  9.55933 i
 221.694  1149.98  2.80272 i
 221.694  1181.71  18.7279 i
 221.694  1213.45  15.611 i
 221.694  1245.18  28.7965 i
 221.694  1276.92  26.787 i
 221.694  1308.65  26.305 i
 221.694  1340.39  23.5302 i
 221.694  1372.12  24.7584 i
 221.694  1403.86  24.7992 i
 221.694  1435.59  23.2452 i
 221.694  1467.33  22.2919 i
 221.694  1499.06  23.0827 i
 221.694  1530.8  23.2532 i
 221.694  1562.53  23.2493 i
 221.694  1594.27  23.6217 i
 221.694  1626  22.7093 i

# IsoCurve 33, 50 points
# x y z type
 208.653  71  14.0419 i
 208.653  102.735  14.0351 i
 208.653  134.469  14.0284 i
 208.653  166.204  14.0216 i
 208.653  197.939  14.0143 i
 208.653  229.673  14.0063 i
 208.653  261.408  13.9978 i
 208.653  293.143  13.9885 i
 208.653  324.878  13.9787 i
 208.653  356.612  13.9683 i
 208.653  388.347  13.9573 i
 208.653  420.082  13.9458 i
 208.653  451.816  13.9336 i
 208.653  483.551  13.9209 i
 208.653  515.286  13.9077 i
 208.653  547.02  13.8939 i
